MAKE,MODEL,MYR,OL,OW,OH ,WB,CW ,A,B,C,D,E,F,G,TWF,TWR ,WDIST,YEAR,CATEGORY
SUBARU,OUTBACK 4DR WAGON AWD 3.6R,10,477,182,167,274,1648,132,169,37,80,119,96,107,156,156,53/47,2011,suv
SUBARU,OUTBACK 4DR WAGON AWD PZEV/2.5I,10,477,182,167,274,1542,132,169,37,80,119,96,107,156,156,53/47,2011,suv
SUBARU,TRIBECA 4DR SUV AWD BASE/LIMITED/OPTIMUM,6,482,189,169,275,1931,111,175,40,89,118,102,106,159,157,54/46,2011,suv
SUZUKI,GRAND VITARA 4DR SUV AWD JX/JLX/JLX-L,9,429,181,169,264,1656,117,158,43,85,117,79,88,154,156,50/50,2011,suv
SUZUKI,SX4 4DR HATCH AWD JX/JLX,7,414,176,161,250,1357,98,126,43,80,100,91,73,148,147,61/39,2011,suv
SUZUKI,SX4 4DR HATCH FWD BASE,7,412,173,158,250,1246,98,126,42,78,100,89,73,150,151,61/39,2011,suv
SUZUKI,SX4 4DR HATCH FWD JX,7,414,176,158,250,1306,98,126,43,80,100,91,73,148,147,61/39,2011,suv
SUZUKI,SX4 4DR SEDAN FWD,8,449,173,155,250,1246,99,52,43,80,101,91,110,149,148,61/39,2011,suv
SUZUKI,SX4 SPORT 4DR SEDAN FWD,8,451,173,155,250,1291,99,52,43,80,101,91,110,149,148,61/39,2011,suv
TOYOTA,4RUNNER 4DR SUV 4WD LIMITED V6,10,482,193,182,279,2180,133,181,40,93,121,91,112,160,160,54/46,2011,suv
TOYOTA,4RUNNER 4DR SUV 4WD SR5 V6,10,482,193,182,279,2121,133,181,40,93,121,91,112,160,160,54/46,2011,suv
TOYOTA,4RUNNER 4DR SUV 4WD TRAIL EDITION V6,10,482,193,188,279,2155,133,181,40,93,121,91,112,160,160,54/46,2011,suv
TOYOTA,FJ CRUISER 2DR SUV 4WD /OFFROAD/ADVENTURE,6,450,191,183,269,1963,128,146,38,84,121,86,95,158,157,53/47,2011,suv
TOYOTA,HIGHLANDER 4DR SUV 4WD,8,479,191,176,279,1745,106,188,41,85,121,94,107,163,163,55/45,2011,suv
TOYOTA,HIGHLANDER 4DR SUV 4WD LIMITED,8,479,191,176,279,1960,106,188,41,85,121,94,107,163,163,55/45,2011,suv
TOYOTA,HIGHLANDER 4DR SUV 4WD V6,8,479,191,176,279,1896,106,188,41,85,121,94,107,163,163,55/45,2011,suv
TOYOTA,HIGHLANDER HYBRID 4DR SUV 4WD BASE/LIMITED,8,479,191,176,279,2105,106,188,41,85,121,94,107,163,163,55/45,2011,suv
TOYOTA,RAV4 4DR SUV BASE 2WD,6,455,182,175,266,1524,109,169,41,83,100,87,102,156,155,57/43,2011,suv
TOYOTA,RAV4 4DR SUV BASE 4WD,6,455,182,175,266,1579,109,169,41,83,100,87,102,156,155,57/43,2011,suv
TOYOTA,RAV4 4DR SUV BASE V-6 4WD,6,455,182,175,266,1658,109,169,41,83,100,87,102,156,155,57/43,2011,suv
TOYOTA,RAV4 4DR SUV SPORT 2WD/LIMITED 2WD,6,455,186,175,266,1558,109,169,41,83,100,87,102,156,155,57/43,2011,suv
TOYOTA,RAV4 4DR SUV SPORT 4WD/LIMITED 4WD,6,455,186,175,266,1613,109,169,41,83,100,87,102,156,155,57/43,2011,suv
TOYOTA,RAV4 4DR SUV SPORT V6 4WD/LIMITED V6 4WD,6,455,186,175,266,1672,109,169,41,83,100,87,102,156,155,57/43,2011,suv
TOYOTA,SEQUOIA 4DR SUV 4WD SR5/LIMITED/PLATINUM,8,521,203,190,310,2714,116,223,45,97,134,89,122,171,175,51/49,2011,suv
TOYOTA,VENZA 4DR SUV AWD 2.7/3.5,9,480,191,161,278,1790,105,169,37,87,117,92,110,163,163,57/43,2011,suv
TOYOTA,VENZA 4DR SUV FWD 2.7/3.5,9,480,191,161,278,1705,105,169,37,87,117,92,110,163,163,57/43,2011,suv
VOLKSWAGEN,TIGUAN 2.0 TSI 4MOTION 4DR AWD SUV,8,446,181,169,260,1647,107,150,43,80,113,93,91,155,154,57/43,2011,suv
VOLKSWAGEN,TIGUAN 2.0 TSI FWD 4DR FWD SUV,8,446,181,169,260,1542,107,150,43,80,113,93,91,155,154,57/43,2011,suv
VOLKSWAGEN,TOUAREG 3.0L TDI 4MOTION 4 DR SUV AWD,11,480,194,173,289,2256,139,157,38,87,122,92,98,164,164,53/47,2011,suv
VOLKSWAGEN,TOUAREG 3.6L V-6 4 DR SUV AWD,11,480,194,173,289,2137,139,157,38,87,122,92,98,164,164,53/47,2011,suv
VOLVO,XC60 4DR 3.2 FWD/AWD SUV,9,463,189,171,277,1872,110,165,37,86,106,91,93,163,157,58/42,2011,suv
VOLVO,XC60 4DR T6 AWD SUV,9,463,189,171,277,1928,110,165,37,86,106,91,93,163,157,58/42,2011,suv
VOLVO,XC70 4DR WAGON AWD 3.2/T6,8,484,187,160,282,1742,120,193,37,81,114,98,104,161,158,58/42,2011,suv
VOLVO,XC90 4DR SUV AWD 3.2,2,480,190,178,286,2060,111,188,46,86,125,90,104,163,162,53/47,2011,suv
ACURA,MDX 4DR SUV AWD /TECH/ELITE,10,485,199,173,275,2064,117,183,42,85,126,100,110,172,172,56/44,2012,suv
ACURA,RDX 4DR SUV AWD /TECH PACKAGE,10,462,187,166,265,1790,125,152,38,84,124,98,99,158,159,57/43,2012,suv
ACURA,ZDX 4DR SUV AWD / TECH ELITE,10,488,199,160,275,2064,133,109,33,88,120,109,104,172,171,58/42,2012,suv
AUDI,Q5 5DR SUV 2.0 TFSI QUATTRO PREMIUM/PREMIUM P,09,463,190,166,281,1855,126,156,40,86,116,91,93,160,160,53/47,2012,suv
AUDI,Q5 5DR SUV 3.2 FSI QUATTRO/PREMIUM,09,463,190,166,281,1950,126,156,40,86,116,91,93,160,160,53/47,2012,suv
AUDI,Q7 4DR SUV 3.0 TFSI PREMIUM/PREMIUM PLUS,07,509,198,174,300,2355,124,186,39,88,106,97,112,163,165,50/50,2012,suv
AUDI,Q7 4DR SUV 3.0 TFSI QUATTRO SPORT,07,509,198,174,300,2455,124,186,39,88,106,97,112,163,165,50/50,2012,suv
AUDI,Q7 4DR SUV TDI 3.0 QUATTRO PREMIUM/PREMIUM PL,07,509,198,174,300,2525,124,186,39,88,106,97,112,163,165,50/50,2012,suv
BMW,X1 xDrive28i 4DR SUV,11,445,180,155,276,1690,137,140,38,81,112,79,90,150,153,51/49,2012,suv
BMW,X3 xDrive28i 4 DR SUV,11,465,188,168,281,1865,138,158,44,85,114,85,97,162,163,50/50,2012,suv
BMW,X3 xDrive35i 4 DR SUV,11,465,188,168,281,1915,138,158,44,85,114,85,97,162,163,50/50,2012,suv
BMW,X5 xDrive35d 4DR SUV AWD,07,485,193,177,293,2355,127,174,45,88,111,87,106,164,165,48/52,2012,suv
BMW,X5 xDrive35i 4DR SUV AWD,07,485,193,177,293,2250,127,174,45,88,111,87,106,164,165,48/52,2012,suv
BMW,X5 xDrive50i 4DR SUV AWD,07,485,193,177,293,2440,127,174,45,88,111,87,106,164,165,48/52,2012,suv
BMW,X5M 4DR SUV AWD,08,485,199,177,293,2435,127,174,45,88,111,87,106,164,165,48/52,2012,suv
BMW,X6 ActiveHybrid 4DR SUV,08,489,198,170,293,N/A,128,137,40,91,115,86,110,165,164,50/50,2012,suv
BMW,X6 xDRIVE 35i 4DR SUV,08,489,198,170,293,2220,128,137,40,91,115,86,110,165,164,50/50,2012,suv
BMW,X6 xDRIVE 50i 4DR SUV,08,489,198,170,293,2390,128,137,40,91,115,86,110,165,164,50/50,2012,suv
BMW,X6M 4DR SUV AWD,08,489,198,170,293,2415,128,137,40,91,115,86,110,165,164,50/50,2012,suv
BUICK,ENCLAVE 4DR SUV AWD CX/CXL,07,513,201,185,302,2261,108,205,41,88,105,100,112,171,170,55/45,2012,suv
BUICK,ENCLAVE 4DR SUV FWD CX/CXL,07,513,201,185,302,2168,108,205,41,88,105,100,112,171,170,55/45,2012,suv
CADILLAC,ESCALADE 4DR SUV AWD,08,514,200,189,295,2581,132,199,46,94,135,99,120,174,171,50/50,2012,suv
CADILLAC,ESCALADE ESV 4DR SUV AWD,07,566,201,189,330,2695,132,251,46,94,135,99,137,174,171,52/48,2012,suv
CADILLAC,ESCALADE HYBRID 4DR SUV 4WD,08,514,201,189,295,2776,132,199,46,94,135,99,120,174,171,54/46,2012,suv
CADILLAC,SRX 4DR CUV AWD,09,483,191,167,282,1981,119,164,39,90,118,104,99,163,161,57/43,2012,suv
CADILLAC,SRX 4DR CUV FWD,09,483,191,167,282,1907,119,164,39,90,118,104,99,163,161,59/41,2012,suv
CHEVROLET,EQUINOX 4DR SUV AWD LS/LT/LTZ,09,479,184,170,286,1782,116,169,37,88,107,96,97,159,157,58/42,2012,suv
CHEVROLET,EQUINOX 4DR SUV FWD LS/LT/LTZ,09,479,184,170,286,1706,116,169,37,88,107,96,97,159,157,58/42,2012,suv
CHEVROLET,SUBURBAN 1500 4DR SUV 4WD,07,565,201,195,330,2647,132,251,46,95,133,100,135,175,171,51/49,2012,suv
CHEVROLET,SUBURBAN 1500 4DR SUV RWD,07,565,201,195,330,2579,132,251,46,95,133,100,135,175,171,51/49,2012,suv
CHEVROLET,SUBURBAN 2500 4DR SUV 4WD,07,565,201,195,330,2924,132,251,46,95,133,100,135,175,171,51/49,2012,suv
CHEVROLET,SUBURBAN 2500 4DR SUV RWD,07,565,201,195,330,2803,132,251,46,95,133,100,135,175,171,51/49,2012,suv
CHEVROLET,TAHOE 4DR SUV 4WD LTZ,06,513,197,196,295,2506,132,199,46,87,133,100,118,173,169,51/49,2012,suv
CHEVROLET,TAHOE 4DR SUV RWD LS/LT,06,513,197,196,295,2388,132,199,46,87,133,100,118,173,169,51/49,2012,suv
CHEVROLET,TAHOE HYBRID 4DR SUV 2WD,08,513,201,195,295,2548,132,199,46,87,133,100,118,173,169,51/49,2012,suv
CHEVROLET,TAHOE HYBRID 4DR SUV 4WD,08,513,201,196,295,2647,132,199,46,87,133,100,118,173,169,51/49,2012,suv
CHEVROLET,TRAVERSE 4DR SUV AWD LS/LT/LTZ,09,521,199,177,302,2234,110,211,43,89,116,102,116,170,170,55/45,2012,suv
CHEVROLET,TRAVERSE 4DR SUV FWD LS/LT/LTZ,09,521,199,177,302,2141,110,211,43,89,116,102,116,170,170,55/45,2012,suv
CHRYSLER,200 4DR SEDAN LX/LIMITED,11,487,184,139,277,1537,131,60,36,80,106,105,104,157,159,60/40,2012,suv
CHRYSLER,200 CONVERTIBLE LX/TOURING/LIMITED/S,11,495,184,147,277,1768,132,93,N/A,85,108,105,113,157,159,62/38,2012,suv
DODGE,DURANGO 4DR SUV AWD V6 SXT/CREW PLUS/CITADEL,11,508,193,180,304,2262,131,218,40,96,125,86,118,162,163,56/44,2012,suv
DODGE,DURANGO 4DR SUV AWD V8 CREW PLUS/CITADEL,11,508,193,180,304,2418,131,218,40,96,125,86,118,162,163,56/44,2012,suv
DODGE,JOURNEY 4DR SUV AWD SXT/CREW/R/T,08,489,183,170,289,1918,112,184,41,87,122,100,100,157,158,56/44,2012,suv
DODGE,JOURNEY 4DR SUV FWD CANADA VALUE PACKAGE/SE P,08,489,183,170,289,1722,112,184,41,87,122,100,100,157,158,56/44,2012,suv
DODGE,JOURNEY 4DR SUV FWD R/T,08,489,183,170,289,1843,112,184,41,87,122,100,100,157,158,56/44,2012,suv
DODGE,JOURNEY 4DR SUV FWD SXT/CREW,08,489,183,170,289,1772,112,184,41,87,122,100,100,157,158,56/44,2012,suv
FORD,EDGE 4DR SUV AWD SEL/LIMITED/SPORT,10,468,193,170,282,1993,115,157,37,83,126,92,94,166,166,57/43,2012,suv
FORD,EDGE 4DR SUV FWD SE/SEL/LIMITED,10,468,193,170,282,1852,115,157,37,83,126,92,94,166,166,58/42,2012,suv
FORD,ESCAPE 4DR SUV AWD XLT/LIMITED,07,444,181,173,262,1585,115,168,38,82,89,86,95,156,153,59/41,2012,suv
FORD,ESCAPE 4DR SUV FWD XLT,07,444,181,173,262,1495,115,168,38,82,89,86,95,156,153,59/41,2012,suv
FORD,ESCAPE HYBRID 4DR SUV AWD/HYBRID LIMITED,07,444,181,173,262,1728,115,168,38,82,89,86,95,156,153,57/43,2012,suv
FORD,ESCAPE HYBRID 4DR SUV FWD/HYBRID LIMITED,07,444,181,173,262,1656,115,168,38,82,89,86,95,156,153,57/43,2012,suv
FORD,EXPEDITION 4WD SUV XLT/LIMITED,07,523,200,196,302,2633,135,213,51,82,96,100,121,169,168,50/50,2012,suv
FORD,EXPEDITION MAX 4WD SUV LIMITED,07,562,200,197,333,2792,135,252,51,82,96,100,129,169,168,50/50,2012,suv
FORD,EXPLORER 4DR SUV AWD BASE V6/XLT V6/LIMITED V,11,501,200,179,286,2146,118,197,40,95,127,96,117,170,170,54/46,2012,suv
FORD,EXPLORER 4DR SUV FWD BASE/XLT/LIMITED,11,501,200,179,286,2067,118,197,40,95,127,96,117,170,170,54/46,2012,suv
FORD,FLEX 5DR CUV FWD SE/SEL/LIMITED,08,513,193,172,300,2027,130,220,42,96,126,97,114,167,167,54/46,2012,suv
FORD,POLICE INTERCEPTOR UTILITY,11,501,200,179,286,N/A,118,197,40,95,127,96,117,170,170,N/A,2012,suv
FORD,TAURUS SE/SEL 4DR SEDAN FWD,10,516,194,154,287,1822,139,70,32,85,119,103,126,168,168,60/40,2012,suv
FORD,TAURUS SEL/LIMITED/SHO 4DR SEDAN AWD,10,516,194,154,287,1918,139,70,32,85,119,103,126,168,168,60/40,2012,suv
GMC,ACADIA 4DR SUV AWD SLE/SLT/DENALI,07,511,200,185,302,2234,106,207,41,89,114,98,111,171,170,55/45,2012,suv
GMC,ACADIA 4DR SUV FWD SLE/SLT,07,511,200,185,302,2142,106,207,41,89,114,98,111,171,170,55/45,2012,suv
GMC,TERRAIN SLE/SLT 4DR SUV AWD,10,471,185,169,286,1823,123,172,35,89,108,90,95,158,157,56/44,2012,suv
GMC,TERRAIN SLE/SLT 4DR SUV FWD,10,471,185,169,286,1748,123,172,35,89,108,90,95,158,157,57/43,2012,suv
GMC,YUKON 2500-XL 4DR SUV 4WD SLE/SLT,07,565,201,196,330,2939,132,251,46,95,135,100,134,173,171,50/50,2012,suv
GMC,YUKON 2500-XL 4DR SUV RWD SLE/SLT,07,565,201,195,330,2794,132,251,46,95,135,100,134,173,171,50/50,2012,suv
GMC,YUKON 4DR SUV 4WD SLE/SLT/DENALI,07,513,201,196,295,2511,132,199,46,95,134,100,120,173,171,52/48,2012,suv
GMC,YUKON 4DR SUV RWD SLE/SLT,07,513,201,195,295,2404,132,199,46,95,134,100,120,173,171,52/48,2012,suv
GMC,YUKON HYBRID 4DR SUV 4WD/DENALI,08,513,201,196,295,2647,132,199,46,95,134,100,120,173,171,54/46,2012,suv
GMC,YUKON HYBRID 4DR SUV RWD,08,513,201,195,295,2548,132,199,46,95,134,100,120,173,171,53/47,2012,suv
GMC,YUKON-XL 4DR SUV 4WD SLE/SLT/DENALI,07,565,201,196,330,2647,132,251,46,95,135,100,134,173,171,50/50,2012,suv
GMC,YUKON-XL 4DR SUV RWD SLE/SLT,07,565,201,195,330,2549,132,251,46,95,135,100,134,173,171,50/50,2012,suv
HONDA,CIVIC 2DR COUPE FWD LX/EX (manual),12,447,175,140,262,1220,104,56,29,79,103,89,94,150,152,61/39,2012,suv
HONDA,CIVIC 2DR COUPE FWD LX/EX/EX-L (automatic) /,12,447,175,140,262,1278,104,56,29,79,103,89,94,150,152,61/39,2012,suv
HONDA,CIVIC 4DR SEDAN DX/EX/LX (manual),12,450,175,144,267,1202,105,50,31,78,106,89,94,150,152,61/39,2012,suv
HONDA,CIVIC 4DR SEDAN EX-L/LX (automatic),12,450,175,144,267,1267,105,50,31,78,106,89,94,150,152,61/39,2012,suv
HONDA,CR-V 4DR SUV AWD LX/EX/EX-L/TOURING,12,453,182,164,262,1583,106,162,40,85,109,92,100,156,156,58/42,2012,suv
HONDA,CR-V 4DR SUV FWD LX/EX,12,453,182,164,262,1499,106,162,40,85,109,92,100,156,156,58/42,2012,suv
HONDA,FIT 4DR HATCH FWD DX/LX/SPORT,09,411,170,152,250,1121,87,138,43,81,109,92,70,150,147,62/38,2012,suv
HONDA,INSIGHT 4DR HATCHBACK LX/EX,09,438,169,143,256,1235,96,102,37,76,114,91,92,150,148,58/42,2012,suv
HONDA,PILOT 4DR SUV AWD LX/EX/EX-L/TOURING,09,485,199,185,278,2058,109,205,44,87,132,95,113,170,170,55/45,2012,suv
HONDA,PILOT 4DR SUV FWD LX,09,485,199,185,278,1963,109,205,44,87,132,95,113,170,170,55/45,2012,suv
HYUNDAI,ACCENT 4DR HATCHBACK L/GL/GLS (auto),11,412,170,145,257,1168,104,130,37,79,105,82,73,148,148,62/38,2012,suv
HYUNDAI,ACCENT 4DR HATCHBACK L/GL/GLS (manual),11,412,170,145,257,1138,104,130,37,79,105,82,73,148,148,62/38,2012,suv
HYUNDAI,ACCENT 4DR SEDAN L/GL/GLS (auto),11,437,172,145,257,1155,103,50,36,79,106,82,97,147,149,62/38,2012,suv
HYUNDAI,ELANTRA 4 DR SEDAN AUTO L/GL/GLS/LIMITED,11,453,178,144,270,1265,104,48,33,80,114,87,97,154,158,62/38,2012,suv
HYUNDAI,ELANTRA 4 DR SEDAN MANUAL L/GL/GLS,11,453,178,144,270,1207,104,48,33,80,114,87,97,154,158,62/38,2012,suv
HYUNDAI,ELANTRA TOURING 5DR HATCH FWD GL/GLS,09,448,177,152,270,1397,107,160,35,80,101,89,90,153,154,60/40,2012,suv
HYUNDAI,SANTA FE 4DR SUV AWD 2.4 GL PREMIUM,07,468,189,180,270,1803,118,171,44,83,99,95,104,162,162,57/43,2012,suv
HYUNDAI,SANTA FE 4DR SUV AWD 3.5 GL/3.5 GL SPORT/3.5,07,468,189,180,270,1868,118,171,44,83,99,95,104,162,162,57/43,2012,suv
HYUNDAI,SANTA FE 4DR SUV FWD 2.4 GL/GL PREMIUM,07,468,189,180,270,1672,118,171,44,83,99,95,104,162,162,57/43,2012,suv
HYUNDAI,SANTA FE 4DR SUV FWD 3.5 GL/3.5 GL SPORT,07,468,189,180,270,1769,118,171,44,83,99,95,104,162,162,57/43,2012,suv
HYUNDAI,SONATA 4DR SEDAN GL/GLS/LIMITED,10,482,183,147,280,1454,126,60,32,84,113,94,108,160,160,61/39,2012,suv
HYUNDAI,TUCSON 4DR SUV AWD GL,10,440,182,166,264,1529,109,146,34,89,116,88,88,158,158,59/41,2012,suv
HYUNDAI,TUCSON 4DR SUV AWD GLS/LIMITED,10,440,182,166,264,1529,109,146,34,89,116,88,88,158,158,59/41,2012,suv
HYUNDAI,TUCSON 4DR SUV FWD GLS,10,440,182,166,264,1505,109,146,34,89,116,88,88,158,158,59/41,2012,suv
HYUNDAI,TUCSON 4DR SUV FWD L/GL,10,440,182,166,264,1440,109,146,34,89,116,88,88,158,158,59/41,2012,suv
HYUNDAI,VERACRUZ 4DR CUV AWD GL PREMIUM/GLS/LIMITED,08,484,197,181,281,2010,120,172,44,88,119,95,108,165,165,56/44,2012,suv
HYUNDAI,VERACRUZ 4DR CUV FWD GL/GLS,08,484,197,181,281,1935,120,172,44,88,119,95,108,165,165,56/44,2012,suv
INFINITI,EX35 4DR CUV AWD LUXURY/JOURNEY,08,463,180,159,280,1776,128,137,39,85,105,88,96,153,153,53/47,2012,suv
INFINITI,FX35 4DR SUV AWD,09,486,193,168,289,1954,137,153,38,89,112,93,105,164,164,52/48,2012,suv
INFINITI,FX50 4DR SUV AWD,09,486,193,168,289,2080,137,153,38,89,112,93,105,164,164,54/46,2012,suv
INFINITI,QX56 4 DR SUV AWD,11,529,203,193,308,2654,140,217,43,92,133,94,126,172,174,51/49,2012,suv
JEEP,COMPASS 4DR SUV AWD SPORT/NORTH/LIMITED,07,441,181,163,264,1473,105,151,40,83,102,89,90,152,150,56/44,2012,suv
JEEP,COMPASS 4DR SUV FWD SPORT/NORTH/LIMITED,07,441,181,163,264,1398,105,151,40,83,102,89,90,152,150,56/44,2012,suv
JEEP,GRAND CHEROKEE 4 DR SUV LAREDO E/ LAREDO X 4X,11,482,194,176,292,2114,133,169,40,91,127,88,102,162,163,51/49,2012,suv
JEEP,GRAND CHEROKEE 4 DR SUV LIMITED 4X4/OVERLAND,11,482,194,176,292,2200,133,169,40,91,127,88,102,162,163,53/47,2012,suv
JEEP,GRAND CHEROKEE SRT-8,12,486,196,176,292,2336,134,169,40,94,126,90,106,162,163,53/47,2012,suv
JEEP,LIBERTY 4DR SUV 4WD SPORT/NORTH EDITION/LIMIT,08,449,184,181,269,1872,132,175,42,83,121,75,106,155,153,52/48,2012,suv
JEEP,PATRIOT 4DR SUV AWD SPORT/NORTH/LIMITED,07,441,176,164,264,1474,106,172,38,86,113,88,89,151,150,56/44,2012,suv
JEEP,PATRIOT 4DR SUV FWD SPORT/NORTH/LIMITED,07,441,176,164,264,1410,106,172,38,86,113,88,89,151,150,56/44,2012,suv
JEEP,WRANGLER 2DR SUV 4WD RUBICON,08,388,187,184,242,1874,150,117,41,78,142,68,78,159,159,50/50,2012,suv
JEEP,WRANGLER 2DR SUV 4WD SAHARA,08,388,187,184,242,1839,150,117,41,78,142,68,78,159,159,50/50,2012,suv
JEEP,WRANGLER 2DR SUV 4WD SPORT/SPORT S,08,388,187,184,242,1759,150,117,41,78,142,68,78,159,159,50/50,2012,suv
JEEP,WRANGLER UNLIMITED 4DR SUV 4WD RUBICON,07,440,188,180,295,2051,150,171,40,79,144,68,78,156,157,50/50,2012,suv
JEEP,WRANGLER UNLIMITED 4DR SUV 4WD SAHARA,07,440,188,180,295,1994,150,171,40,79,144,68,78,156,157,50/50,2012,suv
JEEP,WRANGLER UNLIMITED 4DR SUV 4WD SPORT,07,440,188,180,295,1940,150,171,40,79,144,68,78,156,157,50/50,2012,suv
KIA,FORTE 4DR SEDAN LX/EX,10,453,178,146,265,1228,116,54,36,77,112,90,98,156,156,62/38,2012,suv
KIA,FORTE 4DR SEDAN SX/SX LUXURY,10,453,178,146,265,1339,116,54,36,77,112,90,98,156,156,62/38,2012,suv
KIA,FORTE KOUP SX 2DR COUPE /SX LUXURY,10,448,177,140,265,1315,116,53,31,77,118,90,93,155,154,63/37,2012,suv
KIA,FORTE5 4 DR HATCHBACK LX/EX,11,434,178,146,265,1261,116,132,38,77,107,90,79,156,156,62/38,2012,suv
KIA,FORTE5 4 DR HATCHBACK SX/SX LUXURY,11,434,178,146,265,1348,116,132,38,77,107,90,79,154,155,62/38,2012,suv
KIA,OPTIMA 4DR SEDAN LX/EX/EX LUXURY,11,484,183,145,280,1454,133,51,33,84,113,97,108,158,158,60/40,2012,suv
KIA,RIO 4DR SEDAN FWD LX/LX+/EX/EX LUXURY,12,436,172,146,257,1179,94,50,34,79,109,81,98,151,150,63/37,2012,suv
KIA,RIO 5DR HATCHBACK FWD LX/LX+/EX/EX LUXURY,12,405,172,146,257,1179,94,121,34,80,108,81,67,151,151,63/37,2012,suv
KIA,RONDO 4DR WAGON FWD EX-V6/EX-V6 LUXURY,07,455,182,165,270,1686,107,167,45,83,90,93,91,156,155,60/40,2012,suv
KIA,RONDO 4DR WAGON FWD LX/EX/EX PREMIUM,07,455,182,165,270,1515,107,167,45,83,90,93,91,156,155,60/40,2012,suv
KIA,SORENTO LX/EX 4DR SUV AWD,10,467,189,171,270,1837,126,177,38,87,121,93,104,161,162,56/44,2012,suv
KIA,SORENTO LX/EX 4DR SUV FWD,10,467,189,171,270,1635,126,177,38,87,121,93,104,161,162,56/44,2012,suv
KIA,SOUL 1.6L,09,411,179,161,255,1190,100,150,40,88,115,84,73,156,156,61/39,2012,suv
KIA,SOUL 2.0L 2U/4U/4U RETRO/4U BURNER/4U LUXURY,09,411,179,161,255,1260,100,150,40,88,115,84,73,156,156,61/39,2012,suv
KIA,SPORTAGE 4 DR SUV LX/LX AWD/EX/ EX AWD/EX LUX,11,444,186,165,264,1432,114,152,33,90,112,89,90,161,162,58/42,2012,suv
KIA,SPORTAGE 4 DR SUV SX,11,444,186,165,264,1572,114,152,33,90,112,89,90,161,162,58/42,2012,suv
LAND ROVER,LR2 4DR SUV 4WD HSE/HSE LUX,07,450,191,174,266,1930,115,168,46,82,112,93,93,160,160,57/43,2012,suv
LAND ROVER,LR4 4DR SUV 4WD HSE/HSE LUX,10,485,192,199,289,2655,132,204,51,85,126,83,113,162,162,49/51,2012,suv
LAND ROVER,RANGE ROVER EVOQUE 5DR PURE/DYNAMIC/PREMIUM,12,436,197,164,266,1670,118,137,39,95,118,89,80,163,163,59/41,2012,suv
LAND ROVER,RANGE ROVER EVOQUE COUPE 3DR PURE/DYNAMIC/PRE,12,436,197,161,266,1672,118,111,30,92,118,89,80,163,163,59/41,2012,suv
LAND ROVER,RANGE ROVER HSE 4DR SUV 4WD,06,497,196,191,288,2584,138,176,50,90,116,89,120,162,160,48/52,2012,suv
LAND ROVER,RANGE ROVER SPORT 4DR SUV 4WD,06,479,193,182,275,2480,133,157,48,89,121,88,117,164,161,59/41,2012,suv
LAND ROVER,RANGE ROVER SPORT SUPERCHARGED 4DR SUV 4WD,06,479,193,182,275,2572,133,157,48,89,121,88,117,164,161,59/41,2012,suv
LAND ROVER,RANGE ROVER SUPERCHARGED 4DR SUV 4WD,06,497,196,191,288,2672,138,176,50,90,116,89,120,162,160,48/52,2012,suv
LEXUS,GX460 4DR SUV PREMIUM / ULTRA PREM,10,481,188,189,279,2408,134,187,42,89,120,94,108,158,159,52/48,2012,suv
LEXUS,LX 570 4DR SUV,08,499,197,189,285,2660,135,207,46,86,125,97,119,163,165,52/48,2012,suv
LEXUS,RX350 4DR SUV AWD,09,477,189,172,274,1970,103,161,39,90,110,99,102,163,162,57/43,2012,suv
LEXUS,RX450h 4DR SUV AWD,09,477,189,172,274,2110,103,161,39,90,110,99,102,163,162,54/46,2012,suv
LINCOLN,MKT 4DR SUV 3.5,10,527,193,171,299,2203,133,184,37,88,122,105,123,167,167,54/46,2012,suv
LINCOLN,MKT 4DR SUV ECOBOOST,10,527,193,171,299,2272,133,184,37,88,122,105,123,167,167,54/46,2012,suv
LINCOLN,MKX 4DR CUV,10,476,193,172,282,2008,121,157,37,83,126,98,96,166,166,57/43,2012,suv
LINCOLN,MKZ 4DR SEDAN AWD/HYBRID,06,484,183,141,273,1701,122,63,36,78,105,100,111,154,155,61/39,2012,suv
LINCOLN,MKZ 4DR SEDAN FWD,06,484,183,141,273,1633,122,63,36,78,105,100,111,154,155,61/39,2012,suv
LINCOLN,NAVIGATOR 4DR SUV 4WD /ULTIMATE,07,529,200,189,302,2724,137,213,50,82,96,104,124,169,169,51/49,2012,suv
LINCOLN,NAVIGATOR L 4DR SUV 4WD,07,567,200,198,333,2833,137,252,50,82,96,104,132,169,169,51/49,2012,suv
MAZDA,CX-7 4DR SUV AWD GS/GT,07,468,187,165,275,1818,106,156,34,83,115,98,95,161,162,51/49,2012,suv
MAZDA,CX-7 4DR SUV FWD GX,07,468,187,165,275,1588,106,156,34,83,115,98,95,161,162,58/42,2012,suv
MAZDA,CX-9 4DR SUV AWD GT,10,509,194,173,288,2056,125,178,37,89,121,108,113,166,165,58/42,2012,suv
MAZDA,CX-9 4DR SUV FWD GS,10,509,194,173,288,1959,125,178,37,89,121,108,113,166,165,55/45,2012,suv
MAZDA,MAZDA2 4 DR HATCHBACK GX/GS,11,395,169,148,249,1043,99,104,38,80,103,81,65,147,146,61/39,2012,suv
MAZDA,MAZDA3 4DR HATCH FWD GX/GS-SKY,09,451,176,147,264,1313,113,145,35,79,107,95,91,153,154,61/39,2012,suv
MAZDA,MAZDA3 4DR SEDAN FWD GX/GS/GS-SKY,09,460,176,147,264,1304,113,49,36,80,109,95,99,152,152,62/38,2012,suv
